,url,cast,crew,Opening Weekend:,Legs:,Domestic Share:,Production Budget:,Theater counts:,Infl. Adj. Dom. BO,International Releases:,Running Time:,Comparisons:,Source:,Genre:,Production Method:,Creative Type:,Production Countries:,Languages:,Domestic Releases:,Video Release:,MPAA Rating:,Keywords:,Production/Financing Companies:,Franchise:,Domestic Box Office,International Box Office,Worldwide Box Office,Est. Domestic DVD Sales,Est. Domestic Blu-ray Sales,Total Est. Domestic Video Sales
245,https://www.the-numbers.com/movie/Taeksi-Woonjunsa-(South-Korea),[],"[['Jang Hun', 'Director']]","$331,854 (21.7% of total gross)",4.60 (domestic box office/biggest weekend),1.8% (domestic box office/worldwide),,"41 opening theaters/41 max. theaters, 5.0 weeks average run per theater","$1,779,907","July 10th, 2017 (Special Engagement) (South Korea)
August 2nd, 2017 (Wide) (South Korea)
August 25th, 2017 (Wide), released as A Taxi Driver (Australia)
August 25th, 2017 (Wide), released as A Taxi Driver (New Zealand)
August 25th, 2017 (Wide), released as A Taxi Driver (United Kingdom)
... Show all releases
",137 minutes,vs. BattleshipCreate your own comparison chart…,Based on Real Life Events,Drama,Live Action,Dramatization,Republic of Korea,Korean,"August 11th, 2017 (Limited) by Well Go USA, released as A Taxi Driver","November 7th, 2017 by Well Go USA Video, released as A Taxi Driver",Not Rated,"1980s, Seoul, Widow/Widower, Taxi Driver, Investigative Journalist, Political Protest, Set in South Korea",,,"$1,527,829","$85,541,895","$87,069,724",,,
246,https://www.the-numbers.com/movie/GrieSnockerlaffare-(Germany),[],[],,,,,,,"August 3rd, 2017 (Wide) (Germany)
",,Create your own comparison chart…,Based on Fiction Book/Short Story,Comedy,Live Action,Contemporary Fiction,Germany,German,,,,,,,n/a,"$7,017,501","$7,017,501",,,
247,https://www.the-numbers.com/movie/Once-Upon-a-Time-(China),[],"[['Anthony LaMolinara', 'Director'], ['Zhao Xiaoding', 'Director']]","$249,933 (51.5% of total gross)",1.94 (domestic box office/biggest weekend),0.6% (domestic box office/worldwide),,"51 opening theaters/51 max. theaters, 2.2 weeks average run per theater","$565,868","August 3rd, 2017 (Wide) (China)
August 18th, 2017 (Wide) (United Kingdom)
September 1st, 2017 (Wide), released as Once Upon A Time (Australia)
January 18th, 2018 (Wide) (South Korea)
March 15th, 2018 (Wide) (Russia (CIS))
... Show all releases
",108 minutes,vs. I Belonged to YouCreate your own comparison chart…,Based on Fiction Book/Short Story,Drama,Live Action,Fantasy,China,Mandarin,"August 11th, 2017 (Limited) by Well Go USA","November 21st, 2017 by Well Go USA Video",Not Rated,"Suicide, Set in China, Non-Chronological, Romance, Dragon, Gods and Goddesses, War, Demons, Faulty Memory, 3-D, 3-D - Post-production Conversion, IMAX: DMR",,,"$485,728","$82,406,221","$82,891,949",,,
248,https://www.the-numbers.com/movie/Gekijo-ban-Kamen-Raida-Eguzeido-Touru-Endingu-(Japan)-(2017),[],"[['Shôjirô Nakazawa', 'Director']]",,,,,,,"August 4th, 2017 (Wide) (Japan)
October 9th, 2018 (Wide), released as Kamen Rider Ex-Aid: True Ending (South Korea)
",61 minutes,Create your own comparison chart…,,Action,,,Japan,,,,,,,,n/a,"$5,107,923","$5,107,923",,,
249,https://www.the-numbers.com/movie/Jab-Harry-Met-Sejal-(2017-India),"['Shah Rukh Khan', 'Anushka Sharma']","[['Imtiaz Ali', 'Director']]","$1,284,740 (100.0% of total gross)",1.00 (domestic box office/biggest weekend),11.5% (domestic box office/worldwide),,"280 opening theaters/280 max. theaters, 1.0 weeks average run per theater","$1,496,712","August 4th, 2017 (Wide), released as Jab Harry Met Seajal (Australia)
August 4th, 2017 (Wide) (India)
August 4th, 2017 (Wide) (New Zealand)
August 4th, 2017 (Wide) (United Kingdom)
",144 minutes,vs. MubarakanCreate your own comparison chart…,Original Screenplay,Romantic Comedy,Live Action,Contemporary Fiction,India,Hindi,"August 4th, 2017 (Limited) by Red Chillies Entertainment",,Not Rated,"Bollywood, Romance, Road Trip",,,"$1,284,740","$9,891,804","$11,176,544",,,
250,https://www.the-numbers.com/movie/Kidnap-(2017),"['Sage Correa', 'Chris McGinn', 'Lew Temple', 'Halle Berry']","[['Luis Prieto', 'Director'], ['Knate Lee*', 'Screenwriter'], ['Lorenzo di Bonaventura', 'Producer'], ['Erik Howsam', 'Producer'], ['Joey Tufaro', 'Producer'], ['Gergory Chou', 'Producer'], ['Halle Berry', 'Producer'], ['Elaine Goldsmith-Thomas', 'Producer'], ['Bill Johnson', 'Executive Producer'], ['Jim Seibel', 'Executive Producer'], ['Ara Keshishian', 'Executive Producer'], ['D.J. Gugenheim', 'Executive Producer'], ['Doris Pfardrescher', 'Executive Producer'], ['Mike Drake', 'Executive Producer'], ['William Sadleir', 'Executive Producer'], ['Todd Trosclair', 'Executive Producer'], ['Knate Lee*', 'Executive Producer'], ['Colin Bates', 'Executive Producer'], ['David Dinerstein', 'Executive Producer'], ['Jason Resnick', 'Executive Producer'], ['Flavio Labiano', 'Director of Photography'], ['Sarah Webster', 'Production Designer'], ['Ruth E. Carter', 'Costume Designer'], ['Avi Youabian', 'Editor'], ['Federico Jusid', 'Composer'], ['Nancy Nayor', 'Casting Director']]","$10,016,323 (32.6% of total gross)",3.07 (domestic box office/biggest weekend),88.2% (domestic box office/worldwide),"$21,000,000 (worldwide box office is 1.7 times production budget)","2,387 opening theaters/2,418 max. theaters, 5.1 weeks average run per theater","$35,786,422","August 4th, 2017 (Wide), released as Отвличане (Bulgaria)
August 4th, 2017 (Wide) (Russia (CIS))
August 4th, 2017 (Wide), released as Anne (Turkey)
August 17th, 2017 (Wide), released as Mujer En Llamas (Mexico)
August 18th, 2017 (Wide) (Slovakia)
... Show all releases
",82 minutes,vs. GlassCreate your own comparison chart…,Original Screenplay,Thriller/Suspense,Live Action,Contemporary Fiction,United States,English,"August 4th, 2017 (Wide) by Aviron Pictures","October 17th, 2017 by Aviron Pictures","R for violence and peril.(Rating bulletin 2476 (Cert #49835), 5/17/2017)","Kidnap, Missing Child, Car Chase, Car Accident, Delayed Release, Development Hell, Action Thriller","Aviron Pictures, Lotus Entertainment, Ingenious Media, di Bonaventura Pictures, 606 Films, Gold Star Films, Well Go USA Entertainment, Rumble Entertainment",,"$30,718,107","$4,117,973","$34,836,080","$2,431,035","$1,573,259","$4,004,294"
251,https://www.the-numbers.com/movie/War-of-Loong-The-(China),[],"[['Feng Gao (高峰)', 'Director']]",,,,,,,"August 4th, 2017 (Wide), released as The War Of Loong (China)
",112 minutes,Create your own comparison chart…,Based on Real Life Events,Action,Live Action,Factual,China,Mandarin,,,,,,,n/a,"$9,782,949","$9,782,949",,,
252,https://www.the-numbers.com/movie/Seer-Movie-6-Invincible-Puni-(China),[],[],,,,,,,"August 5th, 2017 (Wide) (China)
",97 minutes,Create your own comparison chart…,Original Screenplay,Adventure,Digital Animation,Kids Fiction,China,Mandarin,,,,,,Seer,n/a,"$15,874,097","$15,874,097",,,
253,https://www.the-numbers.com/movie/Cheongnyeon-Gyeongchal-(S-Korea),[],[],,,,,,,"July 24th, 2017 (Special Engagement) (South Korea)
August 9th, 2017 (Wide) (South Korea)
September 1st, 2017 (Wide), released as Midnight Runners (Australia)
September 1st, 2017 (Wide), released as Midnight Runners (New Zealand)
September 1st, 2017 (Wide), released as Midnight Runners (United Kingdom)
... Show all releases
",108 minutes,Create your own comparison chart…,Original Screenplay,Action,Live Action,Contemporary Fiction,Republic of Korea,Korean,,,,,,,n/a,"$39,737,402","$39,737,402",,,
254,https://www.the-numbers.com/movie/Adventurers-The-(China),"['Qi Shu', 'Jean Reno', 'Tony Yang', 'Eric Tsang', 'Sha Yi', 'Jingchu Zhang', 'Andy Lau']","[['Stephen Fung', 'Director']]","$68,614 (31.7% of total gross)",3.16 (domestic box office/biggest weekend),0.6% (domestic box office/worldwide),,"17 opening theaters/17 max. theaters, 2.4 weeks average run per theater","$252,284","August 11th, 2017 (Wide), released as Zong heng si hai (China)
August 18th, 2017 (Wide) (Australia)
August 25th, 2017 (Wide) (New Zealand)
",90 minutes,Create your own comparison chart…,Original Screenplay,Thriller/Suspense,Live Action,Contemporary Fiction,"China, Czech Republic, Hong Kong","English, French, Mandarin, Russian","August 18th, 2017 (Limited) by Well Go USA",,Not Rated,"Heist, Life on the Outside, Police Procedural, Set in France, Relationships Gone Wrong, Set in Prague, Set in Cannes, France, Cops and Robbers, IMAX: DMR",,,"$216,556","$36,585,148","$36,801,704",,,
255,https://www.the-numbers.com/movie/Earth-One-Amazing-Day-(UK),[],"[['Richard Dale', 'Director'], ['Fan Lixin', 'Director']]","$45,480 (55.9% of total gross)",1.79 (domestic box office/biggest weekend),0.7% (domestic box office/worldwide),,"70 opening theaters/70 max. theaters, 1.0 weeks average run per theater","$94,761","August 11th, 2017 (Wide), released as Earth：One Amazing Day (China)
October 20th, 2017 (Wide) (United Kingdom)
October 26th, 2017 (Wide), released as Earth: Den na zázračné planetě (Czech Republic)
November 3rd, 2017 (Wide) (Slovakia)
January 19th, 2018 (Wide), released as Earth: Een Onvergetelijke Dag (Netherlands)
... Show all releases
",95 minutes,vs. Born in ChinaCreate your own comparison chart…,Based on Real Life Events,Documentary,Live Action,Factual,United Kingdom,"English, Mandarin","October 6th, 2017 (Limited) by Atlas Distribution","January 9th, 2018 by BBC",G,"Nature Documentary, Voiceover/Narration, Animal Lead","BBC Earth Films, Earth Film Productions Ltd, SMG Pictures",,"$81,345","$12,116,508","$12,197,853",,,
256,https://www.the-numbers.com/movie/El-Futbol-o-yo-(Argentina),[],"[['Marcos Carnevale', 'Director']]",,,,,,,"August 11th, 2017 (Wide) (Argentina)
June 8th, 2018 (Wide) (Spain)
",100 minutes,Create your own comparison chart…,,Comedy,Live Action,,Argentina,Spanish,,,,,,,n/a,"$5,220,275","$5,220,275",,,
257,https://www.the-numbers.com/movie/Glass-Castle-The,"['Max Greenfield', 'Sarah Snook', 'Brie Larson', 'Woody Harrelson', 'Naomi Watts']","[['Destin Daniel Cretton', 'Director'], ['Destin Daniel Cretton', 'Screenwriter'], ['Andrew Lanham', 'Screenwriter'], ['Jeanette Walls', 'Based on the memoir by'], ['Gil Netter', 'Producer'], ['Ken Kao', 'Producer'], ['Mike Drake', 'Executive Producer'], ['Brett Pawlak', 'Director of Photography'], ['Sharon Seymour', 'Production Designer'], ['Nat Sanders', 'Editor'], ['Mirren Gordon-Crozier', 'Costume Designer'], ['Joy Hanae', 'Costume Designer'], ['Joy Hanae Lani Cretton*', 'Costume Designer'], ['Joel P. West', 'Composer'], ['Ronna Kress', 'Casting Director']]","$4,678,548 (27.1% of total gross)",3.69 (domestic box office/biggest weekend),78.2% (domestic box office/worldwide),,"1,461 opening theaters/1,461 max. theaters, 5.3 weeks average run per theater","$20,123,011","August 25th, 2017 (Wide) (Brazil)
August 25th, 2017 (Wide), released as Stiklo pilis (Lithuania)
September 1st, 2017 (Wide) (Taiwan)
September 8th, 2017 (Wide) (Australia)
September 22nd, 2017 (Wide) (Germany)
... Show all releases
",127 minutes,vs. The Big SickCreate your own comparison chart…,Based on Factual Book/Article,Drama,Live Action,Dramatization,United States,English,"August 11th, 2017 (Wide) by Lionsgate","October 24th, 2017 by Lionsgate Home Entertainment","PG-13 for mature thematic content involving family dysfunction, and for some language and smoking.(Rating bulletin 2460 (Cert #50867), 1/25/2017)","Dysfunctional Family, Coming of Age, Artists, Money Troubles, 1980s, Biography, Addiction, Child Abuse, Non-Chronological, Same Role, Multiple Actors, Romance, Set in New York City, Set in New York, Scene in End Credits, Squatting, Biographical Drama, Autobiographical","Lionsgate, Gil Netter Productions",,"$17,273,059","$4,807,990","$22,081,049","$576,163","$407,715","$983,878"
258,https://www.the-numbers.com/movie/Guilty-of-Mind-(China),[],[],,,,,,,"August 11th, 2017 (Wide), released as Guilty of Mind (China)
",110 minutes,Create your own comparison chart…,Original Screenplay,Action,Live Action,Contemporary Fiction,China,Mandarin,,,,,,,n/a,"$45,698,504","$45,698,504",,,
259,https://www.the-numbers.com/movie/Hazlo-Como-Hombre-(Chile),[],"[['Nicolas Lopez', 'Director']]","$1,174,484 (46.3% of total gross)",2.16 (domestic box office/biggest weekend),18.7% (domestic box office/worldwide),,"382 opening theaters/382 max. theaters, 2.9 weeks average run per theater","$2,952,386","August 11th, 2017 (Wide) (Mexico)
",109 minutes,vs. No Manches FridaCreate your own comparison chart…,Original Screenplay,Comedy,Live Action,Contemporary Fiction,Chile,Spanish,"September 1st, 2017 (Limited) by Lionsgate","February 13th, 2018 by Lionsgate Home Entertainment, released as Do it Like an Hombre","R for sexual content throughout.(Rating bulletin 2489 (Cert #51133), 8/16/2017)","LGBTQ+, Coming Out, Relationships Gone Wrong, Relationship Advice, Therapists / Therapy, Closeted Homosexual, Infidelity, Wedding Day Disasters, Left at the Altar, Hispanic",,,"$2,534,252","$10,984,231","$13,518,483","$32,185",,"$32,185"
260,https://www.the-numbers.com/movie/Jiao-Zhu-Chuan-(China),"['Simon Yam', 'Crystal Zhang', 'Wang Xun', 'Sheng Guansen', 'Zhao Jian', 'Liu Junxiao', 'He Sui', 'Yu Xing', 'Zhang Tianai', 'Darren Wang']","[['Yang Lei', 'Director'], ['Tan Cheung', 'Screenwriter'], ['Xu Zhaoqing', 'Screenwriter'], ['Gordon Chan', 'Producer'], ['Fan Feifei', 'Producer'], ['Kenneth Mak', 'Production Designer'], ['Feng Qihuan', 'Editor'], ['Ikuro Fujiwara', 'Composer'], ['Arthur Wong', 'Director of Photography'], ['Tingting Liang', 'Costume Designer']]","$5,122 (37.7% of total gross)",2.65 (domestic box office/biggest weekend),0.1% (domestic box office/worldwide),,"4 opening theaters/4 max. theaters, 1.5 weeks average run per theater","$15,821","August 11th, 2017 (Wide), released as Legend Of The Naga Pearls (Australia)
August 11th, 2017 (Wide), released as Legend of the Naga Pearls (China)
August 11th, 2017 (Wide), released as Legend of the Naga Pearls (New Zealand)
",108 minutes,Create your own comparison chart…,Original Screenplay,Action,Live Action,Fantasy,China,"English, Mandarin","August 25th, 2017 (Limited) by Well Go USA, released as Legend of the Naga Pearls","January 30th, 2018 by Well Go USA Video, released as Legend of the Naga Pearls",Not Rated,"Revenge, Romance, Visual Effects, Chinese Mythology, 3-D, Treasure Hunters","Media Asia Films, Shanghai Film Group",,"$13,588","$17,269,548","$17,283,136","$88,367","$32,016","$120,383"
261,https://www.the-numbers.com/movie/Nut-Job-2-Nutty-by-Nature-The,"['Bobby Moynihan', 'Bobby Cannavale', 'Peter Stormare', 'Isabela Moner', 'Will Arnett', 'Gabriel Iglesias', 'Jeff Dunham', 'Katherine Heigl', 'Maya Rudolph', 'Jackie Chan', 'Sebastian Maniscalco', 'Kari Wahlgren']","[['Cal Brunker', 'Director'], ['Cal Brunker', 'Screenwriter'], ['Bob Barlen', 'Screenwriter'], ['Scott Bindley', 'Screenwriter'], ['Harry Linden', 'Producer'], ['Jonghan Kim', 'Producer'], ['Kim Jong-soo', 'Producer'], ['Youngki Lee', 'Producer'], ['Lili Ma', 'Producer'], ['Zheng Jun', 'Producer'], ['Bob Barlen', 'Producer'], ['Sunghwan Kim', 'Producer'], ['Peter Lepeniotis', 'Character Creator'], ['William Bindley', 'Executive Producer'], ['Sen Jia', 'Executive Producer'], ['Myun Young Jung', 'Executive Producer'], ['Mike Karz', 'Executive Producer'], ['Hong Kim', 'Executive Producer'], ['Hyungkon Kim', 'Executive Producer'], ['Daniel Woo', 'Executive Producer'], ['Zhao Lan Wu', 'Executive Producer'], ['Guiping Zhang', 'Executive Producer'], ['Liang Chen', 'Executive Producer'], ['Hoe Jin Ha', 'Executive Producer'], ['Paul Hunter', 'Editor'], ['Heitor Pereira', 'Composer']]","$8,342,311 (29.4% of total gross)",3.40 (domestic box office/biggest weekend),49.4% (domestic box office/worldwide),"$40,000,000 (worldwide box office is 1.4 times production budget)","4,003 opening theaters/4,003 max. theaters, 4.0 weeks average run per theater","$33,051,490","August 11th, 2017 (Wide), released as The Nut Job 2: Nutty By Nature (United Kingdom)
August 17th, 2017 (Wide), released as Locos por las Nueces 2 (Mexico)
August 18th, 2017 (Wide) (Poland)
August 18th, 2017 (Special Engagement) (Slovakia)
August 25th, 2017 (Wide), released as Velká oříšková loupež 2 (Czech Republic)
... Show all releases
",91 minutes,vs. The Nut JobCreate your own comparison chart…,Based on Fiction Book/Short Story,Adventure,Digital Animation,Kids Fiction,"Canada, Republic of Korea, United States",English,"August 11th, 2017 (Wide) by Open Road","October 31st, 2017 by Universal Home Entertainment","PG for action and some rude humor.(Rating bulletin 2477 (Cert #50832), 5/24/2017)","Animal Lead, Talking Animals, Food, Land Developer, Amusement Park, Government Corruption, Mayor, 3-D, 3-D - Shot in 3-D","Toonbox Entertainment, Red Rover Films, Gulfstream Pictures",The Nut Job,"$28,370,522","$29,054,430","$57,424,952","$1,978,698","$1,968,536","$3,947,234"
262,https://www.the-numbers.com/movie/Toilet-Ek-Prem-Katha-(India),[],"[['Shree Narayan Singh', 'Director']]","$709,420 (100.0% of total gross)",1.00 (domestic box office/biggest weekend),2.1% (domestic box office/worldwide),,"177 opening theaters/177 max. theaters, 1.0 weeks average run per theater","$826,470","August 11th, 2017 (Wide), released as Toilet Ek Prem Katha (Australia)
August 11th, 2017 (Wide) (India)
August 11th, 2017 (Wide) (New Zealand)
August 11th, 2017 (Wide) (United Kingdom)
June 8th, 2018 (Wide), released as Toilet - Ek Prem Katha (China)
... Show all releases
",155 minutes,vs. Inside OutCreate your own comparison chart…,Original Screenplay,Comedy,Live Action,Contemporary Fiction,India,Hindi,"August 11th, 2017 (Limited) by Reliance Entertainment",,Not Rated,"Dysfunctional Family, Set in India, Poverty, Life in a Small Town",,,"$709,420","$33,885,021","$34,594,441",,,
263,https://www.the-numbers.com/movie/Twenty-Two-(China),[],[],"$22,222 (100.0% of total gross)",1.00 (domestic box office/biggest weekend),0.1% (domestic box office/worldwide),"$425,000 (worldwide box office is 60.6 times production budget)","11 opening theaters/11 max. theaters, 1.0 weeks average run per theater","$25,885","August 14th, 2017 (Wide), released as Twenty-two (China)
September 8th, 2017 (Wide), released as Twenty Two (Australia)
September 8th, 2017 (Wide), released as Twenty Two (New Zealand)
August 14th, 2018 (Wide), released as 22 (Yonggi Itneun Salm) (South Korea)
",95 minutes,vs. That Way Madness LiesCreate your own comparison chart…,Based on Real Life Events,Documentary,Live Action,Factual,"China, Republic of Korea",Mandarin,"September 8th, 2017 (Limited) by China Lion Film Distribution",,Not Rated,"Set in China, World War II, Prostitution, War Crimes, Crowdfunding, 1930s, 1940s, Autumn Years",,,"$22,222","$25,711,603","$25,733,825",,,
264,https://www.the-numbers.com/movie/Sha-Po-Lang-Tan-Lang-(Hong-Kong),[],"[['Wilson Yip', 'Director']]",,,,"$14,500,000 (worldwide box office is 5.5 times production budget)",,,"August 16th, 2017 (Wide), released as Paradox (China)
",101 minutes,Create your own comparison chart…,Original Screenplay,Action,Live Action,Contemporary Fiction,"China, Hong Kong",Cantonese,,"May 8th, 2018 by Well Go USA Video, released as Paradox",,,,,n/a,"$79,226,860","$79,226,860","$50,146","$61,255","$111,401"
265,https://www.the-numbers.com/movie/Bullyparade-Der-Film-(Germany),[],[],,,,,,,"August 17th, 2017 (Wide) (Germany)
",100 minutes,Create your own comparison chart…,Original Screenplay,Comedy,Live Action,Contemporary Fiction,Germany,German,,,,,,,n/a,"$16,943,484","$16,943,484",,,
266,https://www.the-numbers.com/movie/Mimic-The-(S-Korea),[],"[['Jung Huh', 'Director']]",,,,,,,"July 18th, 2017 (Special Engagement) (South Korea)
August 17th, 2017 (Wide) (South Korea)
September 8th, 2017 (Wide), released as The Mimic (Australia)
September 8th, 2017 (Wide), released as The Mimic (New Zealand)
April 20th, 2018 (Wide) (Argentina)
... Show all releases
",100 minutes,Create your own comparison chart…,Based on Folk Tale/Legend/Fairytale,Thriller/Suspense,Live Action,Historical Fiction,Republic of Korea,Korean,,"June 12th, 2018 by Well Go USA Video, released as The Mimic",,"Supernatural Horror, Supernatural, Curses, Possessed, Child Abuse, Shamanism, Death of a Son or Daughter, Missing Person, Blindness",,,n/a,"$9,312,084","$9,312,084",,"$37,009","$37,009"
267,https://www.the-numbers.com/movie/Peace-Breaker-(China),['Aaron Kwok'],"[['Yi-chi Lien', 'Director']]",,,,,,,"August 17th, 2017 (Wide) (China)
",112 minutes,Create your own comparison chart…,Original Screenplay,Action,Live Action,Contemporary Fiction,China,"Cantonese, Mandarin",,"August 14th, 2018 by Cinedigm",,,,,n/a,"$9,796,094","$9,796,094",,,
268,https://www.the-numbers.com/movie/Babushka-lyogkogo-povedeniya-(Russia),[],[],,,,,,,"August 18th, 2017 (Wide), released as Laisvo elgesio močiutė (Lithuania)
August 18th, 2017 (Wide), released as БАБУШКА ЛЕГКОГО ПОВЕДЕНИЯ  (Russia (CIS))
",90 minutes,Create your own comparison chart…,Original Screenplay,Comedy,Live Action,Contemporary Fiction,Russian Federation,Russian,,,,,,,n/a,"$6,142,164","$6,142,164",,,
269,https://www.the-numbers.com/movie/Bareilly-Ki-Barfi-(India),[],[],,,,,,,"August 18th, 2017 (Wide) (Australia)
August 18th, 2017 (Wide) (New Zealand)
August 18th, 2017 (Wide) (United Kingdom)
August 19th, 2017 (Wide) (India)
",116 minutes,Create your own comparison chart…,Original Screenplay,Musical,Live Action,Contemporary Fiction,India,Hindi,,,,,,,n/a,"$52,117,236","$52,117,236",,,
270,https://www.the-numbers.com/movie/Cordillera-La-(Argentina),[],"[['Santiago Mitre', 'Director']]",,,,,,,"August 18th, 2017 (Wide) (Argentina)
September 29th, 2017 (Wide) (Spain)
January 5th, 2018 (Wide) (France)
January 12th, 2018 (Wide), released as Zirve (Turkey)
",114 minutes,Create your own comparison chart…,Original Screenplay,Thriller/Suspense,Live Action,Contemporary Fiction,"Argentina, France, Spain","English, Spanish",,,,,,,n/a,"$5,335,438","$5,335,438",,,
271,https://www.the-numbers.com/movie/Happy-Family-(Germany),[],[],,,,"$30,000,000 (worldwide box office is 1.0 times production budget)",,,"August 18th, 2017 (Wide) (Brazil)
August 25th, 2017 (Wide) (Germany)
September 8th, 2017 (Wide), released as La Familia Monster (Mexico)
September 29th, 2017 (Wide), released as Шантаво семейство (Bulgaria)
October 13th, 2017 (Wide), released as Um Susto de Família (Portugal)
... Show all releases
",96 minutes,Create your own comparison chart…,Based on TV,Adventure,Digital Animation,Kids Fiction,"Germany, United Kingdom",English,"February 9th, 2018 (Limited) by Viva Entertainment, released as Monster Family","October 2nd, 2018 by Cinedigm, released as Monster Family","PG for some rude humor and thematic elements.(Rating bulletin 2498 (Cert #51287), 10/18/2017)","Monster, Vampire, Werewolf, Frankenstien's Monster, Mummy, Witches, Curses, Dysfunctional Family, Halloween, Kids Horror","Timeless Films, United Entertainment, Ambient Entertainment GmbH & Co. KG, Mack Media, Agir, Rothkirch Cartoon Film GmbH, Nordmedia, Deutscher Filmfoerderfonds",Happy Family,n/a,"$30,809,023","$30,809,023","$8,667",,"$8,667"
272,https://www.the-numbers.com/movie/High-and-Low-The-Movie-2-End-of-Sky-(Japan),[],[],,,,,,,"August 18th, 2017 (Wide) (Japan)
",124 minutes,Create your own comparison chart…,Original Screenplay,Action,Live Action,Contemporary Fiction,Japan,Japanese,,,,,,High and Low,n/a,"$10,956,658","$10,956,658",,,
273,https://www.the-numbers.com/movie/Hitmans-Bodyguard-The,"['Gary Oldman', 'Salma Hayek', 'Elodie Yung', 'Joaquim de Almeida', 'Kirsty Mitchell', 'Richard E. Grant', 'Ryan Reynolds', 'Samuel L. Jackson']","[['Patrick Hughes', 'Director'], ['Tom O’Connor', 'Screenwriter'], ['John Thompson', 'Producer'], [""Matt O'Toole"", 'Producer'], ['Les Weldon', 'Producer'], ['Matthew Milam', 'Executive Producer'], ['Chris Jing Liu', 'Executive Producer'], ['Scott Einbinder', 'Executive Producer'], ['Avi Lerner', 'Executive Producer'], ['Trevor Short', 'Executive Producer'], ['Boaz Davidson', 'Executive Producer'], ['Jason Bloom', 'Executive Producer'], ['Douglas Urbanski', 'Executive Producer'], ['Jeffrey Greenstein', 'Executive Producer'], ['Yariv Lerner', 'Executive Producer'], ['Mark Gill', 'Executive Producer'], ['Christine Otal', 'Executive Producer'], ['Christa Campbell', 'Executive Producer'], ['Lati Grobman', 'Executive Producer'], ['Samuel Hadida', 'Co-Executive Producer'], ['Victor Hadida', 'Co-Executive Producer'], ['Willem Pruijssers', 'Co-Executive Producer'], ['Marcel De Block', 'Co-Executive Producer'], ['Lonnie Ramati', 'Co-Executive Producer'], [""Jules O'Loughlin"", 'Director of Photography'], ['Jake Roberts', 'Editor'], ['Russell De Rozario', 'Production Designer'], ['Stephanie Collie', 'Costume Designer'], ['Atli Orvarsson', 'Composer'], ['Elaine Grainger', 'Casting Director']]","$21,384,504 (28.3% of total gross)",3.53 (domestic box office/biggest weekend),41.1% (domestic box office/worldwide),"$30,000,000 (worldwide box office is 6.1 times production budget)","3,377 opening theaters/3,377 max. theaters, 6.1 weeks average run per theater","$87,920,469","August 18th, 2017 (Wide), released as Zabiják & bodyguard (Czech Republic)
August 18th, 2017 (Wide), released as Žudiko asmens sargybinis (Lithuania)
August 18th, 2017 (Wide) (Netherlands)
August 18th, 2017 (Wide) (Poland)
August 18th, 2017 (Wide) (Russia (CIS))
... Show all releases
",111 minutes,vs. xXx: Return of Xander CageCreate your own comparison chart…,Original Screenplay,Action,Live Action,Contemporary Fiction,United States,English,"August 18th, 2017 (Wide) by Lionsgate","November 7th, 2017 by Lionsgate Home Entertainment","R for strong violence and language throughout.(Rating bulletin 2472 (Cert #51015), 4/19/2017)","Bodyguard, Hitmen, Car Chase, Special Ops, Witness Protection, Interpol, Corrupt Cops, Intertitle, Prologue, Epilogue, Outtakes During Credits, Romance, Bonnie and Clyde romance, Set in England, Set in Netherlands, Set in Amsterdam, Set in The Hague, On a Boat, Action Comedy","Millennium Films, Cristal Pictures, East Light Film, CG Films  ",The Hitman’s Bodguard,"$75,468,583","$107,946,600","$183,415,183","$9,017,161","$9,125,097","$18,142,258"
