,url,cast,crew,Opening Weekend:,Legs:,Domestic Share:,Production Budget:,Theater counts:,Infl. Adj. Dom. BO,Domestic Releases:,Video Release:,MPAA Rating:,Running Time:,Comparisons:,Keywords:,Source:,Genre:,Production Method:,Creative Type:,Production/Financing Companies:,Production Countries:,Languages:,International Releases:,Franchise:,Domestic Box Office,International Box Office,Worldwide Box Office,Est. Domestic DVD Sales,Total Est. Domestic Video Sales,Est. Domestic Blu-ray Sales
109,https://www.the-numbers.com/movie/In-the-Loop,[],[],"$191,866 (8.0% of total gross)",8.21 (domestic box office/biggest weekend),30.7% (domestic box office/worldwide),,"8 opening theaters/92 max. theaters, 7.8 weeks average run per theater","$2,920,709","July 24th, 2009 (Limited) by IFC Films","January 12th, 2010 by Mpi Home Video",Not Rated,102 minutes,vs. BobbyCreate your own comparison chart…,,Based on TV,Black Comedy,Live Action,Contemporary Fiction,"IFC Films, UK Film Council, Aramid Entertainment, BBC Films",United Kingdom,English,,,"$2,388,804","$5,400,000","$7,788,804",,,
110,https://www.the-numbers.com/movie/McDull-Kung-Fu-Kindergarten-(China),[],[],,,,,,,,,,81 minutes,Create your own comparison chart…,,Original Screenplay,Adventure,Digital Animation,Kids Fiction,,"Hong Kong, Japan","Cantonese, Mandarin","July 24th, 2009 (Wide) (China)
",,n/a,"$12,031,621","$12,031,621",,,
111,https://www.the-numbers.com/movie/Orphan-(2009),[],"[['Jaume Collet-Serra', 'Director']]","$12,871,483 (30.9% of total gross)",3.23 (domestic box office/biggest weekend),52.8% (domestic box office/worldwide),"$20,000,000 (worldwide box office is 3.9 times production budget)","2,750 opening theaters/2,750 max. theaters, 4.0 weeks average run per theater","$50,858,351","July 24th, 2009 (Wide) by Warner Bros.","October 27th, 2009 by Warner Home Video","R For disturbing violent content, some sexuality and language",123 minutes,vs. Case 39Create your own comparison chart…,"Scary Kids, Adopted Family, Surprise Twist, Dwarfism, Psychological Thriller",Original Screenplay,Drama,Live Action,Contemporary Fiction,"Warner Bros., Dark Castle Entertainment, Appian Way",United States,"English, Estonian",,,"$41,596,251","$37,173,177","$78,769,428","$14,671,042","$16,309,348","$1,638,306"
112,https://www.the-numbers.com/movie/Ugly-Truth-The,"['Cheryl Hines', 'Eric Winter', 'John Michael Higgins', 'Bree Turner', 'Nick Searcy', 'Kevin Connolly', 'Bonnie Somerville', 'Yvette Nicole Brown', 'Nate Corddry', 'Noah Matthews', 'Katherine Heigl', 'Gerard Butler']","[['Robert Luketic', 'Director'], ['Nicole Eastman', 'Screenwriter'], ['Karen McCullah Lutz', 'Screenwriter'], ['Kirsten Smith', 'Screenwriter'], ['Nicole Eastman', 'Story Creator'], ['Steven Reuther', 'Producer'], ['Kimberly di Bonaventura', 'Producer'], ['Deborah Jelin Newmyer', 'Producer'], ['Tom Rosenberg', 'Producer'], ['Gary Lucchesi', 'Producer'], ['Andre Lamal', 'Executive Producer'], ['Eric Reid', 'Executive Producer'], ['Katherine Heigl', 'Executive Producer'], ['Karen McCullah Lutz', 'Executive Producer'], ['Kirsten Smith', 'Executive Producer'], ['Ryan Kavanaugh', 'Executive Producer'], ['Lisa Zeno Churgin', 'Editor'], ['Aaron Zigman', 'Composer']]","$27,605,576 (31.0% of total gross)",3.22 (domestic box office/biggest weekend),43.3% (domestic box office/worldwide),"$38,000,000 (worldwide box office is 5.4 times production budget)","2,882 opening theaters/2,975 max. theaters, 5.5 weeks average run per theater","$108,713,660","July 24th, 2009 (Wide) by Sony Pictures","November 10th, 2009 by Sony Pictures Home Entertainment",R for sexual content and language,95 minutes,vs. The ProposalCreate your own comparison chart…,Romance,Original Screenplay,Romantic Comedy,Live Action,Contemporary Fiction,"Columbia Pictures, Relativity Media, Lakeshore Entertainment, Steven Reuther",United States,English,,,"$88,915,214","$116,383,693","$205,298,907","$36,899,347","$40,233,113","$3,333,766"
113,https://www.the-numbers.com/movie/Aliens-in-the-Attic,[],"[['John Debney', 'Composer']]","$8,008,423 (31.8% of total gross)",3.15 (domestic box office/biggest weekend),42.3% (domestic box office/worldwide),"$45,000,000 (worldwide box office is 1.3 times production budget)","3,106 opening theaters/3,108 max. theaters, 3.7 weeks average run per theater","$30,811,704","July 31st, 2009 (Wide) by 20th Century Fox","November 3rd, 2009 by Fox Home Entertainment","PG for action violence, some suggestive humor and language",85 minutes,vs. Star Trek: GenerationsCreate your own comparison chart…,Alien Invasion,Original Screenplay,Adventure,Live Action,Science Fiction,"20th Century Fox, Regency Enterprises, Josephson Entertainment",United States,English,,,"$25,200,412","$34,350,871","$59,551,283","$12,894,048","$14,072,405","$1,178,357"
114,https://www.the-numbers.com/movie/Collector-The,[],"[['Marcus Dunstan', 'Director'], ['Patrick Melton', 'Screenwriter'], ['Marcus Dunstan', 'Screenwriter'], ['Julie Richardson', 'Producer'], ['Brett Forbes', 'Producer'], ['Patrick Rizzotti', 'Producer']]","$3,576,296 (46.4% of total gross)",2.16 (domestic box office/biggest weekend),73.6% (domestic box office/worldwide),"$3,000,000 (worldwide box office is 3.5 times production budget)","1,325 opening theaters/1,325 max. theaters, 2.4 weeks average run per theater","$9,429,337","July 31st, 2009 (Wide) by Freestyle Releasing","April 6th, 2010 by Universal Home Entertainment","R for pervasive sadistic bloody violence, language and some sexuality/nudity",89 minutes,vs. The Haunting of Molly HartleyCreate your own comparison chart…,"Action Horror, Prologue, Heist, Money Troubles, Scene in End Credits, Non-Chronological, Surprise Twist",Original Screenplay,Horror,Live Action,Contemporary Fiction,"LD Entertainment, Fortress Features",United States,English,"November 2nd, 2012 (Wide) (Taiwan)
November 29th, 2012 (Wide) (Russia (CIS))
December 20th, 2012 (Wide) (Malaysia)
",The Collector,"$7,712,114","$2,761,722","$10,473,836","$1,719,953","$2,716,371","$996,418"
115,https://www.the-numbers.com/movie/Funny-People,"['Adam Sandler', 'Seth Rogen', 'Leslie Mann', 'Eric Bana', 'Jonah Hill', 'Jason Schwartzman']","[['Judd Apatow', 'Director'], ['Judd Apatow', 'Screenwriter'], ['Judd Apatow', 'Producer'], ['Clayton Townsend', 'Producer'], ['Barry Mendel', 'Producer'], ['Seth Rogen', 'Executive Producer'], ['Evan Goldberg', 'Executive Producer'], ['Jack Giarraputo', 'Executive Producer'], ['Andrew Jay Cohen', 'Co-Producer'], [""Brendan O'Brien"", 'Co-Producer']]","$22,657,780 (43.7% of total gross)",2.29 (domestic box office/biggest weekend),72.1% (domestic box office/worldwide),"$72,500,000 (worldwide box office is 1.0 times production budget)","3,007 opening theaters/3,008 max. theaters, 3.4 weeks average run per theater","$63,401,435","July 31st, 2009 (Wide) by Universal","November 24th, 2009 by Universal Home Entertainment","R For language and crude sexual humor throughout, and some sexuality",146 minutes,vs. The 40 Year-old VirginCreate your own comparison chart…,"Terminal Illness, Comedy Drama, About a Stand Up Comedian",Original Screenplay,Comedy,Live Action,Contemporary Fiction,"Universal Pictures, Columbia Pictures, Relativity Media, Judd Apatow, Madison 23",United States,English,,,"$51,855,045","$20,025,260","$71,880,305","$15,516,387","$15,516,387",
116,https://www.the-numbers.com/movie/Love-Aaj-Kal,[],[],"$1,241,762 (51.1% of total gross)",1.96 (domestic box office/biggest weekend),10.3% (domestic box office/worldwide),,"102 opening theaters/102 max. theaters, 5.0 weeks average run per theater","$2,971,181","July 31st, 2009 (Limited) by Eros Entertainment",,Not Rated,140 minutes,vs. Jab Harry Met SejalCreate your own comparison chart…,,Original Screenplay,Romantic Comedy,Live Action,Contemporary Fiction,,India,Hindi,,,"$2,430,083","$21,227,349","$23,657,432",,,
117,https://www.the-numbers.com/movie/Silence-de-Lorna-Le,[],[],"$34,411 (10.2% of total gross)",9.85 (domestic box office/biggest weekend),6.6% (domestic box office/worldwide),,"6 opening theaters/23 max. theaters, 8.4 weeks average run per theater","$414,227","July 31st, 2009 (Limited) by Sony Pictures Classics, released as Lorna's Silence",,"R for brief sexuality/nudity, and language.",,Create your own comparison chart…,,Original Screenplay,Drama,Live Action,Contemporary Fiction,,France,English,,,"$338,795","$4,800,000","$5,138,795",,,
118,https://www.the-numbers.com/movie/GI-Joe-The-Rise-of-Cobra-(2009),"['Jonathan Pryce', 'Adewale Akinnuoye-Agbaje', 'Christopher Eccleston', 'Joseph Gordon-Levitt', 'Byung-hun Lee', 'Sienna Miller', 'Rachel Nichols', 'Ray Park', 'Said Taghmaoui', 'Channing Tatum', 'Dennis Quaid']","[['Stephen Sommers', 'Director'], ['Stuart Beattie', 'Screenwriter'], ['David Elliot', 'Screenwriter'], ['Paul Lovett', 'Screenwriter'], ['Lorenzo di Bonaventura', 'Producer'], ['Brian Goldner', 'Producer'], ['Bob Ducsay', 'Producer'], ['David Womark', 'Executive Producer'], ['Stephen Sommers', 'Executive Producer'], ['Gary Barber', 'Executive Producer'], ['Roger Birnbaum', 'Executive Producer'], ['Erik Howsam', 'Executive Producer'], ['JoAnn Perritano', 'Co-Producer'], ['Michael B. Gordon', 'Story Creator'], ['Stuart Beattie', 'Story Creator'], ['Stephen Sommers', 'Story Creator']]","$54,713,046 (36.4% of total gross)",2.75 (domestic box office/biggest weekend),49.7% (domestic box office/worldwide),"$175,000,000 (worldwide box office is 1.7 times production budget)","4,007 opening theaters/4,007 max. theaters, 6.2 weeks average run per theater","$183,646,361","August 7th, 2009 (Wide) by Paramount Pictures","November 3rd, 2009 by Paramount Home Video",PG-13 For strong sequences of action violence and mayhem throughout,118 minutes,vs. G.I. Joe: RetaliationCreate your own comparison chart…,,Based on Toy,Action,Animation/Live Action,Contemporary Fiction,"di Bonaventura Pictures, Paramount Pictures, Spyglass Entertainment, Hasbro Studios",United States,English,,G.I. Joe,"$150,201,498","$152,267,519","$302,469,017","$72,514,767","$89,274,031","$16,759,264"
119,https://www.the-numbers.com/movie/Julie-and-Julia,"['Stanley Tucci', 'Chris Messina', 'Linda Emond', 'Meryl Streep', 'Amy Adams']","[['Nora Ephron', 'Director'], ['Nora Ephron', 'Screenwriter'], ['Julie Powell', 'Based on the books ""Julie & Julia""'], ['Laurence Mark', 'Producer'], ['Nora Ephron', 'Producer'], ['Amy Robinson', 'Producer'], ['Eric Steel', 'Producer'], ['Scott Rudin', 'Producer'], ['Donald J. Lee', 'Executive Producer'], ['Dana Stevens', 'Executive Producer'], ['Dianne Dreyer', 'Co-Producer']]","$20,027,956 (21.3% of total gross)",4.70 (domestic box office/biggest weekend),71.6% (domestic box office/worldwide),"$40,000,000 (worldwide box office is 3.3 times production budget)","2,354 opening theaters/2,528 max. theaters, 8.1 weeks average run per theater","$115,084,014","August 7th, 2009 (Wide) by Sony Pictures","December 8th, 2009 by Sony Pictures Home Entertainment",PG-13 for brief strong language and some sensuality,122 minutes,vs. Mamma Mia!Create your own comparison chart…,,Based on Fiction Book/Short Story,Comedy,Live Action,Contemporary Fiction,"Columbia Pictures, Easy There Tiger, Amy Robinson, Laurence Mark",United States,English,,,"$94,125,426","$37,390,752","$131,516,178","$49,081,875","$53,960,504","$4,878,629"
120,https://www.the-numbers.com/movie/Perfect-Getaway-A,"['Timothy Olyphant', 'Milla Jovovich', 'Steve Zahn', 'Kiele Sanchez', 'Marley Shelton', 'Chris Hemsworth']","[['David Twohy', 'Director'], ['David Twohy', 'Screenwriter'], ['Ryan Kavanaugh', 'Producer'], ['Mark Canton', 'Producer'], ['Tucker Tooley', 'Producer'], ['Robbie Brenner', 'Producer'], ['Robert Bernacchi', 'Executive Producer'], ['Kenneth Halsband', 'Co-Producer'], ['Mark Plummer', 'Director of Photography'], ['Joseph Nemec III', 'Production Designer'], ['Tracy Adams', 'Editor'], ['Boris Elkis', 'Composer'], ['Laura Goldsmith', 'Costume Designer'], ['Anne McCarthy', 'Casting Director'], ['Jay Scully', 'Casting Director'], ['Freddy Luis', 'Casting Director']]","$5,948,555 (38.3% of total gross)",2.61 (domestic box office/biggest weekend),68.0% (domestic box office/worldwide),"$14,000,000 (worldwide box office is 1.6 times production budget)","2,159 opening theaters/2,159 max. theaters, 3.0 weeks average run per theater","$18,970,236","August 7th, 2009 (Wide) by Universal","December 29th, 2009 by Universal Home Entertainment","R for graphic violence, language including sexual references and some drug use.",97 minutes,vs. No Good DeedCreate your own comparison chart…,"Psychological Thriller, False Identity, Tourists In Trouble, Serial Killer, Surprise Twist, Honeymoon, Set in Hawaii",Original Screenplay,Thriller/Suspense,Live Action,Contemporary Fiction,Rogue Pictures,United States,English,"September 27th, 2012 (Wide) (Portugal)
",,"$15,515,460","$7,300,000","$22,815,460","$6,602,044","$6,602,044",
121,https://www.the-numbers.com/movie/Bandslam,[],"[['Todd Graff', 'Director'], ['Josh Cagan', 'Screenwriter'], ['Todd Graff', 'Screenwriter']]","$2,231,273 (42.8% of total gross)",2.34 (domestic box office/biggest weekend),40.2% (domestic box office/worldwide),"$20,000,000 (worldwide box office is 0.6 times production budget)","2,121 opening theaters/2,121 max. theaters, 2.3 weeks average run per theater","$6,371,298","August 14th, 2009 (Wide) by Summit Entertainment",,PG for some thematic elements and mild language.,111 minutes,"vs. South Park: Bigger, Longer & UncutCreate your own comparison chart…","Comedy Drama, Musicians, Talent Contest, Rock 'n' Roll, High School, Romance, New Guy/Girl in School, Underdog",Original Screenplay,Comedy,Live Action,Contemporary Fiction,Walden Media,United States,English,,,"$5,210,988","$7,756,841","$12,967,829",,,
122,https://www.the-numbers.com/movie/District-9,[],"[['Neill Blomkamp', 'Director'], ['Neill Blomkamp', 'Screenwriter'], ['Terri Tatchell', 'Screenwriter'], ['Peter Jackson', 'Producer'], ['Carolynne Cunningham', 'Producer'], ['Bill Block', 'Executive Producer'], ['Ken Kamins', 'Executive Producer'], ['Philippa Boyens', 'Co-Producer'], ['Paul Hanson', 'Co-Executive Producer'], ['Elliot Ferwerda', 'Co-Executive Producer']]","$37,354,308 (32.3% of total gross)",3.10 (domestic box office/biggest weekend),54.4% (domestic box office/worldwide),"$30,000,000 (worldwide box office is 7.1 times production budget)","3,049 opening theaters/3,180 max. theaters, 6.0 weeks average run per theater","$141,396,797","August 14th, 2009 (Wide) by Sony Pictures","December 22nd, 2009 by Sony Pictures Home Entertainment",R for bloody violence and pervasive language,111 minutes,"Best Picture Oscar Nominees, 2010vs. ArrivalCreate your own comparison chart…","2010 Oscars Best Picture Nominee, First Contact, Motion Capture Performance",Original Screenplay,Thriller/Suspense,Animation/Live Action,Science Fiction,Wingnut Films,"New Zealand, South Africa, United States","English, Nyanja",,,"$115,646,235","$96,807,196","$212,453,431","$32,739,216","$57,408,944","$24,669,728"
123,https://www.the-numbers.com/movie/Gake-no-ue-no-Ponyo,"['Betty White', 'Lily Tomlin', 'Liam Neeson', 'Cloris Leachman', 'Frankie Jonas', 'Tina Fey', 'Matt Damon', 'Cate Blanchett', 'Bob Bergen', 'Noah Cyrus']","[['Toshio Suzuki', 'Producer'], ['Koji Hoshino', 'Executive Producer'], ['Hayao Miyazaki', 'Director'], ['Hayao Miyazaki', 'Screenwriter'], ['Takeshi Seyama', 'Editor'], ['John Lasseter', 'Director - English Dub'], ['Brad Lewis', 'Director - English Dub'], ['Peter Sohn', 'Director - English Dub'], ['Melissa Mathison', 'English Script Writer'], ['Frank Marshall', 'Producer - English Dub'], ['Hayao Miyazaki', 'Producer - English Dub'], ['John Lasseter', 'Producer - English Dub'], ['Steve Alpert', 'Producer - English Dub'], ['Kathleen Kennedy', 'Producer - English Dub']]","$3,585,852 (23.8% of total gross)",4.21 (domestic box office/biggest weekend),7.4% (domestic box office/worldwide),"$34,000,000 (worldwide box office is 6.0 times production budget)","927 opening theaters/927 max. theaters, 5.4 weeks average run per theater","$18,450,526","August 14th, 2009 (Wide) by Walt Disney, released as PonyoMay 15th, 2022 (Special Engagement) by Fathom Events, released as PonyoMay 7th, 2023 (Special Engagement) by Fathom Events, released as Ponyo","March 2nd, 2010 by Disney Presents Studio Ghibli, released as Ponyo",G,101 minutes,vs. Inside OutCreate your own comparison chart…,,Original Screenplay,Adventure,Hand Animation,Kids Fiction,"Studio Ghibli, Nippon Television Network, Dentsu Inc., Hakuhoda, Walt Disney Japan",Japan,Japanese,"September 3rd, 2009 (Wide), released as Рыбка Поньо на утёсе (Russia (CIS))
November 19th, 2020 (Limited) (Australia)
December 25th, 2020 (Wide), released as Ponyo on the Cliff by the Sea (China)
May 27th, 2021 (Wide), released as Рыбка Поньо на утёсе (Russia (CIS))
July 6th, 2023 (Limited), released as Ponyo sulla scogliera (Italy)
... Show all releases
",,"$15,090,399","$190,072,267","$205,162,666","$31,123,466","$41,233,571","$10,110,105"
124,https://www.the-numbers.com/movie/Goods-Live-Hard-Sell-Hard-The,[],"[['Neal Brennan', 'Director'], ['Lyle Workman', 'Composer'], ['Chris Henchy', 'Screenwriter'], ['Kevin Tent', 'Editor'], ['Louise Rosner', 'Executive Producer'], ['Michael Jablow', 'Editor']]","$5,642,137 (37.3% of total gross)",2.68 (domestic box office/biggest weekend),98.9% (domestic box office/worldwide),"$10,000,000 (worldwide box office is 1.5 times production budget)","1,838 opening theaters/1,849 max. theaters, 3.2 weeks average run per theater","$18,489,994","August 14th, 2009 (Wide) by Paramount Vantage","November 10th, 2009 by Paramount Home Video","R for sexual content, nudity, pervasive language and some drug material.",89 minutes,vs. Harold & Kumar Go to White CastleCreate your own comparison chart…,"Satirical Comedy, Satire, Used Car Salesman",Original Screenplay,Comedy,Live Action,Contemporary Fiction,"Paramount Vantage, Gary Sanchez Productions, Kevin Messick Productions",United States,English,,,"$15,122,676","$174,642","$15,297,318",,,
125,https://www.the-numbers.com/movie/Kaminey,[],"[['Vishal Bhardwaj', 'Director']]","$726,834 (56.5% of total gross)",1.77 (domestic box office/biggest weekend),17.7% (domestic box office/worldwide),,"82 opening theaters/82 max. theaters, 3.2 weeks average run per theater","$1,572,517","August 14th, 2009 (Limited) by UTV Communications","October 8th, 2018 by Netflix",Not Rated,135 minutes,vs. The Crying GameCreate your own comparison chart…,,Original Screenplay,Thriller/Suspense,Live Action,Contemporary Fiction,,India,Hindi,,,"$1,286,143","$5,963,446","$7,249,589",,,
126,https://www.the-numbers.com/movie/Time-Travelers-Wife-The-(2009),"['Arliss Howard', 'Ron Livingston', 'Rachel McAdams', 'Eric Bana']","[['Robert Schwentke', 'Director'], ['Bruce Joel Rubin', 'Screenwriter'], ['Audrey Niffeneger', 'Based on the novel by'], ['Nick Wechsler', 'Producer'], ['Dede Gardner', 'Producer'], ['Brad Pitt', 'Executive Producer'], ['Richard Brener', 'Executive Producer'], ['Michele Weiss', 'Executive Producer']]","$18,623,171 (29.4% of total gross)",3.41 (domestic box office/biggest weekend),62.0% (domestic box office/worldwide),"$39,000,000 (worldwide box office is 2.6 times production budget)","2,988 opening theaters/2,988 max. theaters, 6.0 weeks average run per theater","$77,535,220","August 14th, 2009 (Wide) by Warner Bros.","February 9th, 2010 by New Line Home Video","PG-13 for thematic elements, brief disturbing images, nudity and sexuality.",107 minutes,vs. ArrivalCreate your own comparison chart…,"Romantic Drama, Time Travel",Based on Fiction Book/Short Story,Drama,Live Action,Science Fiction,"New Line Cinema, Plan B Entertainment, Nick Wechsler",United States,English,,,"$63,414,846","$38,917,289","$102,332,135","$23,089,677","$26,441,757","$3,352,080"
127,https://www.the-numbers.com/movie/Baader-Meinhof-Komplex-Der,"['Nadja Uhl', 'Jan Josef Liefers', 'Stipe Erceg', 'Niels-Bruno Schmidt', 'Vinzenz Kiefer', 'Simon Licht', 'Alexandra Maria Lara', 'Hannah Herzsprung', 'Daniel Lommatzsch', 'Sebastian Blomberg', 'Heino Ferch', 'Martina Gedeck', 'Moritz Bleibtreu', 'Johanna Wokalek', 'Bruno Ganz']","[['Uli Edel', 'Director'], ['Uli Edel', 'Screenwriter'], ['Bernd Eichinger', 'Screenwriter'], ['Stefan Aust', 'Story based on “Der Baader Meinhof Komplex” by'], ['Alessandro Passadore', 'Producer'], ['Bernd Eichinger', 'Producer'], ['Christine Rothe', 'Producer'], ['Manuel Cuotemoc Malle', 'Producer'], ['Alexander Berner', 'Editor'], ['Florian Tessloff', 'Composer']]","$17,348 (3.6% of total gross)",10.06 (domestic box office/biggest weekend),2.9% (domestic box office/worldwide),"$19,700,000 (worldwide box office is 0.8 times production budget)","2 opening theaters/38 max. theaters, 4.4 weeks average run per theater","$582,313","August 21st, 2009 (Limited) by Vitagraph Films, released as The Baader Meinhof Complex","March 30th, 2010 by Mpi Home Video, released as The Baader Meinhof Complex","R For strong bloody violence, disturbing images, sexual content, graphic nudity and language",150 minutes,vs. Lone SurvivorCreate your own comparison chart…,,Based on Real Life Events,Action,Live Action,Dramatization,,"Czech Republic, France, Germany","English, French, German, Swedish",,,"$476,270","$16,022,557","$16,498,827",,,
128,https://www.the-numbers.com/movie/Inglourious-Basterds,"['Daniel Brühl', 'Brad Pitt', 'Christoph Waltz', 'Michael Fassbender', 'Eli Roth', 'Diane Kruger', 'Til Schweiger', 'Mélanie Laurent']","[['Quentin Tarantino', 'Director'], ['Quentin Tarantino', 'Screenwriter'], ['Lawrence Bender', 'Producer'], ['Erica Steinberg', 'Executive Producer'], ['Lloyd Phillips', 'Executive Producer'], ['Bob Weinstein', 'Executive Producer'], ['Harvey Weinstein', 'Executive Producer'], ['Henning Molfenter', 'Co-Producer'], ['Carl L. Woebcken*', 'Co-Producer'], ['Christoph Fisser', 'Co-Producer']]","$38,054,676 (31.5% of total gross)",3.17 (domestic box office/biggest weekend),38.1% (domestic box office/worldwide),"$70,000,000 (worldwide box office is 4.5 times production budget)","3,165 opening theaters/3,358 max. theaters, 6.4 weeks average run per theater","$147,667,068","August 20th, 2009 (Special Engagement) by Weinstein Co.August 21st, 2009 (Wide) by Weinstein Co.","December 15th, 2009 by Universal Home Entertainment","R for strong graphic violence, language and brief sexuality",152 minutes,"Best Picture Oscar Nominees, 2010vs. The Hateful EightCreate your own comparison chart…","World War II, War, Nazis, Alternate History, Intentionally Anachronistic, 2010 Oscars Best Picture Nominee",Original Screenplay,Action,Live Action,Historical Fiction,"A Band Apart, Zehnte Babelsberg","Germany, United States","English, French, German, Italian","August 21st, 2009 (Wide) (Australia)
August 28th, 2009 (Wide) (Czech Republic)
October 28th, 2009 (Wide) (South Korea)
February 18th, 2021 (Wide) (New Zealand)
",,"$120,774,594","$196,027,687","$316,802,281","$65,929,596","$99,001,294","$33,071,698"
129,https://www.the-numbers.com/movie/Post-Grad,"['Zach Gilford', 'Rodrigo Santoro', 'Jane Lynch', 'Carol Burnett', 'Michael Keaton', 'Alexis Bledel']","[['Vicky Jenson', 'Director'], ['Kelly Fremon', 'Screenwriter'], ['Ivan Reitman', 'Producer'], ['Joe Medjuck', 'Producer'], ['Jeffrey Clifford', 'Producer'], ['Tom Pollock', 'Executive Producer']]","$2,651,996 (41.6% of total gross)",2.41 (domestic box office/biggest weekend),97.2% (domestic box office/worldwide),"$15,000,000 (worldwide box office is 0.4 times production budget)","1,959 opening theaters/1,959 max. theaters, 2.5 weeks average run per theater","$7,803,276","August 21st, 2009 (Wide) by 20th Century Fox","January 12th, 2010 by Fox Home Entertainment",PG-13 for sexual situations and brief strong language.,88 minutes,vs. Loaded Weapon 1Create your own comparison chart…,,Original Screenplay,Romantic Comedy,Live Action,Contemporary Fiction,"Fox Atomic, Cold Springs Pictures, Montecito Picture Company",United States,English,,,"$6,382,178","$181,224","$6,563,402","$1,811,196","$1,811,196",
130,https://www.the-numbers.com/movie/Shorts,"['Jon Cryer', 'William H. Macy', 'Leslie Mann', 'James Spader', 'Jimmy Bennett', 'Kat Dennings']","[['Robert Rodriguez', 'Director']]","$6,410,339 (30.6% of total gross)",3.26 (domestic box office/biggest weekend),70.0% (domestic box office/worldwide),"$20,000,000 (worldwide box office is 1.5 times production budget)","3,105 opening theaters/3,105 max. theaters, 4.1 weeks average run per theater","$25,577,166","August 21st, 2009 (Wide) by Warner Bros.","November 24th, 2009 by Warner Home Video",PG For mild action and some rude humor,89 minutes,vs. GhostbustersCreate your own comparison chart…,,Original Screenplay,Adventure,Live Action,Kids Fiction,"Warner Bros., Imagenation Abu Dhabi, Media Rights Capital, Troublemaker Studios",United States,English,,,"$20,919,166","$8,951,635","$29,870,801","$2,146,522","$2,146,522",
131,https://www.the-numbers.com/movie/Taking-Woodstock,"['Demetri Martin', 'Dan Fogler', 'Henry Goodman', 'Jonathan Groff', 'Eugene Levy', 'Jeffrey Dean Morgan', 'Imelda Staunton', 'Emile Hirsch', 'Liev Schreiber']","[['Ang Lee', 'Director'], ['James Schamus', 'Screenwriter'], ['James Schamus', 'Producer'], ['Ang Lee', 'Producer'], ['Celia Costas', 'Producer'], ['Michael Hausman', 'Executive Producer'], ['Elliot Tiber', 'Story Based on the Book by'], ['Tom Monte', 'Story Based on the Book by'], ['Eric Gautier', 'Director of Photography'], ['David Gropman', 'Production Designer'], ['Tim Squyres', 'Editor'], ['Danny Elfman', 'Composer'], ['Joseph G. Aulisi', 'Costume Designer'], ['Avy Kaufman', 'Casting Director']]","$3,457,760 (46.3% of total gross)",2.16 (domestic box office/biggest weekend),74.1% (domestic box office/worldwide),"$29,000,000 (worldwide box office is 0.3 times production budget)","1,393 opening theaters/1,395 max. theaters, 2.5 weeks average run per theater","$9,121,335","August 26th, 2009 (Limited) by Focus FeaturesAugust 28th, 2009 (Expands Wide) by Focus Features","December 15th, 2009 by Universal Home Entertainment","R for graphic nudity, some sexual content, drug use and language",121 minutes,vs. Florence Foster JenkinsCreate your own comparison chart…,"Comedy Drama, Biography, Non-Drama Biographies, 1960s, Money Troubles, Life in a Small Town, Dysfunctional Family, Set in New York",Based on Fiction Book/Short Story,Comedy,Live Action,Dramatization,Focus Features,United States,English,,,"$7,460,204","$2,606,162","$10,066,366",,,
132,https://www.the-numbers.com/movie/Black-(France)-(2009),[],"[['Pierre Laffargue', 'Director'], ['Lauranne Bourrachot', 'Producer'], ['Marco Cherqui', 'Producer']]",,,,,,,,2011 by Phase 4 Films Video,"R for violence, language, some strong sexuality and drug use.(Rating bulletin 2184, 8/10/2011)",115 minutes,Create your own comparison chart…,,Original Screenplay,Action,Live Action,Contemporary Fiction,,France,French,"August 28th, 2009 (Wide) (South Korea)
",,n/a,"$5,424,328","$5,424,328",,,
133,https://www.the-numbers.com/movie/Final-Destination-The,"['Shantel VanSanten', 'Mykelti Williamson', 'Bobby Campo']","[['David R. Ellis', 'Director'], ['Richard Brener', 'Executive Producer']]","$27,408,309 (41.2% of total gross)",2.43 (domestic box office/biggest weekend),35.5% (domestic box office/worldwide),"$40,000,000 (worldwide box office is 4.7 times production budget)","3,121 opening theaters/3,121 max. theaters, 4.4 weeks average run per theater","$81,280,065","August 28th, 2009 (Wide) by Warner Bros.","January 5th, 2010 by New Line Home Video","R for strong violent/gruesome accidents, language and a scene of sexuality",81 minutes,vs. The Conjuring 2: The Enfield PoltergeistCreate your own comparison chart…,"Slasher Horror, 3-D, 3-D - Shot in 3-D",Original Screenplay,Horror,Live Action,Contemporary Fiction,"New Line Cinema, Practical Pictures, Parallel Zide",United States,English,"October 15th, 2009 (Wide) (Australia)
",Final Destination,"$66,477,700","$120,906,927","$187,384,627","$11,654,516","$15,050,540","$3,396,024"
