,url,cast,crew,Production Budget:,Opening Weekend:,Legs:,Domestic Share:,Theater counts:,Infl. Adj. Dom. BO,International Releases:,Running Time:,Comparisons:,Source:,Genre:,Production Method:,Creative Type:,Production Countries:,Languages:,Franchise:,Domestic Releases:,Video Release:,MPAA Rating:,Keywords:,Production/Financing Companies:,Domestic Box Office,International Box Office,Worldwide Box Office,Est. Domestic DVD Sales,Est. Domestic Blu-ray Sales,Total Est. Domestic Video Sales
26,https://www.the-numbers.com/movie/Mortdecai,"['Ewan McGregor', 'Olivia Munn', 'Jeff Goldblum', 'Paul Bettany', 'Johnny Depp', 'Gwyneth Paltrow']","[['David Koepp', 'Director'], ['Eric Aronson', 'Screenwriter'], ['Kyril Bonfiglioli', 'Based on the novel by'], ['Andrew Lazar', 'Producer'], ['Johnny Depp', 'Producer'], ['Christi Dembrowski', 'Producer'], ['Patrick McCormick', 'Producer'], ['Gigi Pritzker', 'Executive Producer'], ['Florian Hoffmeister', 'Director of Photography'], ['James Merifield', 'Production Designer'], ['Jill Savitt', 'Editor'], ['Derek Ambrosi', 'Editor'], ['Ruth Myers', 'Costume Designer'], ['DJ Mark Ronson', 'Composer'], ['Geoff Zanelli', 'Composer'], ['John Papsidera', 'Casting Director'], ['Elaine Grainger', 'Casting Director']]","$60,000,000 (worldwide box office is 0.5 times production budget)","$4,200,586 (54.6% of total gross)",1.83 (domestic box office/biggest weekend),25.3% (domestic box office/worldwide),"2,648 opening theaters/2,648 max. theaters, 2.1 weeks average run per theater","$9,540,275","January 21st, 2015 (Wide) (France)
January 22nd, 2015 (Wide) (Germany)
January 23rd, 2015 (Wide) (Poland)
January 23rd, 2015 (Wide) (Taiwan)
January 23rd, 2015 (Wide) (United Kingdom)
... Show all releases
",107 minutes,vs. The Guilt TripCreate your own comparison chart…,Based on Fiction Book/Short Story,Action,Live Action,Contemporary Fiction,United States,English,,"January 23rd, 2015 (Wide) by Lionsgate","May 5th, 2015 by Lionsgate Home Entertainment","R for some language and sexual material.(Rating bulletin 2355, 1/7/2015)PG-13 for sexuality including references and innuendo, action/violence and brief strong language.(Rating bulletin 2365, 3/18/2015)","Heist, Private Investigator, Treasure Hunters, Nazis, Nazi, Nazi Treasure, Ensemble, Action Comedy, Famously Bad","Infinitum Nihil, Mad Chance, Lionsgate, OddLot Entertainment","$7,696,134","$22,700,000","$30,396,134","$2,245,540","$712,924","$2,958,464"
27,https://www.the-numbers.com/movie/Boy-Next-Door-The-(2014),"['John Corbett', 'Ian Nelson', 'Kristin Chenoweth', 'Jennifer Lopez', 'Ryan Guzman']","[['Rob Cohen', 'Director'], ['Barbara Curry', 'Screenwriter'], ['Jason Blum', 'Producer'], ['John Jacobs', 'Producer'], ['Elaine Goldsmith-Thomas', 'Producer'], ['Benny Medina', 'Producer'], ['Jennifer Lopez', 'Producer'], ['Couper Samuelson', 'Executive Producer'], ['Jeanette Volturno-Brill', 'Executive Producer'], ['Zac Unterman', 'Executive Producer'], ['David McFarland', 'Director of Photography'], ['Charles Varga', 'Production Designer'], ['Michel Aller', 'Editor'], ['Randy Edelman', 'Composer'], ['Nathan Barr', 'Composer'], ['Courtney Hoffman', 'Costume Designer'], ['Nancy Nayor', 'Casting Director']]","$4,000,000 (worldwide box office is 13.4 times production budget)","$14,910,105 (41.4% of total gross)",2.41 (domestic box office/biggest weekend),67.4% (domestic box office/worldwide),"2,602 opening theaters/2,615 max. theaters, 3.6 weeks average run per theater","$44,633,852","January 22nd, 2015 (Wide) (Ukraine)
February 27th, 2015 (Wide) (Taiwan)
February 27th, 2015 (Wide) (United Kingdom)
March 12th, 2015 (Wide) (Netherlands)
March 13th, 2015 (Wide) (Hong Kong)
... Show all releases
",90 minutes,vs. 10 Cloverfield LaneCreate your own comparison chart…,Original Screenplay,Thriller/Suspense,Live Action,Contemporary Fiction,United States,English,,"January 23rd, 2015 (Wide) by Universal","April 28th, 2015 by Universal Home Entertainment","R for violence, sexual content/nudity and language.(Rating bulletin 2333, 7/30/2014)","Romance, Divorcée Romance, February / May Romance, One Night Stand, Obsessive Love, Hot for Teacher, Non-Chronological, Voiceover/Narration, Infidelity, Orphan, Young Child Dealing with the Death of a Parent, Parricide, Digital Cinematography, Psychological Thriller, Erotic Thriller","Blumhouse, Smart Entertainment, Nuyorican","$36,006,065","$17,395,873","$53,401,938","$5,238,503","$2,262,237","$7,500,740"
28,https://www.the-numbers.com/movie/Ask-Sana-Benzer-(Turkey)-(2015),[],"[['A. Taner Elhan', 'Director']]",,,,,,,"January 23rd, 2015 (Wide) (Germany)
January 23rd, 2015 (Wide) (Turkey)
",115 minutes,Create your own comparison chart…,Original Screenplay,Drama,Live Action,Contemporary Fiction,Turkey,,,,,,,,n/a,"$5,902,324","$5,902,324",,,
29,https://www.the-numbers.com/movie/Gangnam-1970-(South-Korea)-(2015),[],[],,,,,,,"January 23rd, 2015 (Wide) (South Korea)
February 6th, 2015 (Wide) (Hong Kong)
",135 minutes,Create your own comparison chart…,,Action,,,,,,,,,,,n/a,"$16,016,282","$16,016,282",,,
30,https://www.the-numbers.com/movie/Kiseijuu,[],"[['Takashi Yamazaki', 'Director']]",,,,,,,"January 23rd, 2015 (Wide) (Hong Kong)
February 26th, 2015 (Wide) (South Korea)
April 26th, 2015 (Wide), released as Parasyte: Part 1 (Australia)
September 2nd, 2016 (Wide), released as Parasyte (China)
",109 minutes,Create your own comparison chart…,Based on Comic/Graphic Novel,Horror,Live Action,Science Fiction,Japan,Japanese,Kiseijuu,,,,,,n/a,"$9,352,004","$9,352,004",,,
31,https://www.the-numbers.com/movie/Strange-Magic,[],"[['Gary Rydstrom', 'Director'], ['Gary Rydstrom', 'Screenwriter'], ['Irene Mecchi', 'Screenwriter'], ['George Lucas', 'Story Creator'], ['Mark S. Miller', 'Producer'], ['George Lucas', 'Executive Producer'], ['Kiri Hart', 'Executive Producer'], ['Jason McGatlin', 'Executive Producer'], ['Chris Plummer', 'Editor'], ['Marius de Vries', 'Composer'], ['Marius de Vries', 'Music Director'], ['Tony Plett', 'Art Director'], ['Steven Gizicki', 'Music Supervisor']]",,"$5,504,441 (44.3% of total gross)",2.26 (domestic box office/biggest weekend),90.5% (domestic box office/worldwide),"3,020 opening theaters/3,020 max. theaters, 2.7 weeks average run per theater","$15,407,961","August 21st, 2015 (Wide) (United Kingdom)
October 2nd, 2015 (Wide) (Turkey)
",99 minutes,vs. Norm of the NorthCreate your own comparison chart…,Original Screenplay,Adventure,Digital Animation,Kids Fiction,United States,English,,"January 23rd, 2015 (Wide) by Walt Disney","May 19th, 2015 by Buena Vista Home Entertainment",PG,"Fairies, Culture Clash, Race Relations",Lucasfilm,"$12,429,583","$1,311,760","$13,741,343","$5,366,962",,"$5,366,962"
32,https://www.the-numbers.com/movie/SpongeBob-Movie-Sponge-Out-of-Water-The,['Antonio Banderas'],"[['Paul Tibbitt', 'Director'], ['Jonathan Aibel', 'Screenwriter'], ['Glenn Berger', 'Screenwriter'], ['Stephen Hillenburg', 'Story Creator'], ['Paul Tibbitt', 'Story Creator'], ['Stephen Hillenburg', 'Based on the Series ""Spongebob Squarepants"" Created By'], ['Mike Mitchell', 'Live Action Director'], ['Paul Tibbitt', 'Producer'], ['Mary Parent', 'Producer'], ['Stephen Hillenburg', 'Executive Producer'], ['Cale Boyter', 'Executive Producer'], ['David Ian Salter', 'Editor'], ['John Debney', 'Composer']]","$74,000,000 (worldwide box office is 4.2 times production budget)","$55,365,012 (34.0% of total gross)",2.94 (domestic box office/biggest weekend),52.4% (domestic box office/worldwide),"3,641 opening theaters/3,680 max. theaters, 7.0 weeks average run per theater","$202,050,719","January 28th, 2015 (Wide) (Belgium)
January 29th, 2015 (Wide) (Netherlands)
January 30th, 2015 (Wide) (Iceland)
January 30th, 2015 (Wide) (Mexico)
January 30th, 2015 (Wide) (Taiwan)
... Show all releases
",93 minutes,vs. Scooby-DooCreate your own comparison chart…,Based on TV,Adventure,Animation/Live Action,Kids Fiction,United States,English,SpongeBob SquarePants,"February 6th, 2015 (Wide) by Paramount Pictures","June 2nd, 2015 by Paramount Home Video","PG for mild action and rude humor.(Rating bulletin 2359, 2/4/2015)","Pirates, Prologue, Treasure Hunters, Voiceover/Narration, Intertitle, Food, End of the World, Post Apocalypse, Fugitive / On the Run, Time Travel, Talking Animals, Underwater, Tortured for Information, Exploring a Character's  Mind, 3-D, 3-D - Post-production Conversion",United Plankton Pictures,"$162,994,032","$148,019,149","$311,013,181","$13,957,330","$10,834,486","$24,791,816"
33,https://www.the-numbers.com/movie/Kingsman-The-Secret-Service,"['Colin Firth', 'Samuel L. Jackson', 'Michael Caine', 'Mark Strong', 'Taron Egerton']","[['Matthew Vaughn', 'Director'], ['Matthew Vaughn', 'Screenwriter'], ['Jane Goldman', 'Screenwriter'], ['Mark Millar', 'Based on the Comic Book Series By'], ['Dave Gibbons', 'Based on the Comic Book Series By'], ['Matthew Vaughn', 'Producer'], ['David Reid', 'Producer'], ['Adam Bohling', 'Producer'], ['Mark Millar', 'Executive Producer'], ['Dave Gibbons', 'Executive Producer'], ['Stephen Marks', 'Executive Producer'], ['Claudia Vaughn', 'Executive Producer'], ['Pierre Lagrange', 'Executive Producer'], ['Paul Kirby', 'Production Designer'], ['Eddie Hamilton', 'Editor'], ['Jon Harris', 'Editor'], ['Henry Jackman', 'Composer'], ['Matthew Margeson', 'Composer'], ['George Richmond', 'Director of Photography']]","$94,000,000 (worldwide box office is 4.3 times production budget)","$36,206,331 (28.2% of total gross)",3.54 (domestic box office/biggest weekend),31.7% (domestic box office/worldwide),"3,204 opening theaters/3,282 max. theaters, 7.4 weeks average run per theater","$158,995,851","January 29th, 2015 (Wide) (United Kingdom)
February 5th, 2015 (Wide) (Australia)
February 5th, 2015 (Wide) (New Zealand)
February 12th, 2015 (Wide) (Bahrain)
February 12th, 2015 (Wide) (Netherlands)
... Show all releases
",129 minutes,vs. Kingsman: The Golden CircleCreate your own comparison chart…,Based on Comic/Graphic Novel,Action,Live Action,Contemporary Fiction,"United Kingdom, United States","Arabic, English, Swedish",Kingsman,"February 13th, 2015 (Wide) by 20th Century FoxFebruary 13th, 2015 (IMAX) by 20th Century Fox","May 12th, 2015 by Fox Home Entertainment","R for sequences of strong violence, language and some sexual content.(Rating bulletin 2356, 1/14/2015)","Secret Agent, Juvenile Delinquent, Marvel Comics, Intertitle, Prologue, Death of a Spouse or Fiancée / Fiancé, Young Child Dealing with the Death of a Parent, Kidnap, Rescue, Terrorism, Step-Family, Dysfunctional Family, Domestic Abuse, Joyride, IMAX: DMR","20th Century Fox, TSG Entertainment, MARV Films","$128,261,724","$276,300,000","$404,561,724","$18,391,371","$20,406,984","$38,798,355"
34,https://www.the-numbers.com/movie/7bte-Zwerg-Der-(Germany),"['Nina Hagen', 'Joshua Graham', 'Matt Gilbert', 'Al Parrish', 'Geoff May', 'Joe Marth', 'Cameron Elvin', 'Peter Karwowski', 'James Frantowski', 'Peyton Roi List', 'Norm MacDonald']","[['Harald Siepermann', 'Director'], ['Douglas Welbat', 'Producer'], ['Jan Stoltz', 'Animation Director'], ['Harald Siepermann', 'Screenwriter'], ['Daniel Welbat', 'Screenwriter'], ['Douglas Welbat', 'Screenwriter'], ['Douglas Welbat', 'Executive Producer'], ['Jurgen Draabe', 'Executive Producer'], ['Jorn Holm', 'Executive Producer'], ['Linh Lu', 'Executive Producer'], ['Harro von Have', 'Executive Producer'], ['Heinz Lochmann', 'Associate Producer'], ['Bernd Eilert', 'Co-Producer'], ['Otto Waalkes', 'Co-Producer'], ['Hans Otto Mertens', 'Co-Producer'], ['Klaus Dohle', 'Co-Producer'], ['Tilo Seiffert', 'Co-Producer'], ['Thilo Kleine', 'Co-Producer'], ['Nikolaus Lohmann', 'Co-Producer'], ['Matthias Triebel', 'Co-Producer'], ['Robert Schlunze', 'Look Supervisor'], ['Ralph Thiekotter', 'Sound Supervisor'], ['Otto Waalkes', 'Based on Characters by'], ['Bernd Eilert', 'Based on Characters by'], ['Daniel Welbat', 'Composer'], ['Stephan Gade', 'Composer']]",,,,,,,"January 30th, 2015 (Wide) (Turkey)
April 10th, 2015 (Wide) (Spain)
May 1st, 2015 (Wide) (Italy)
May 8th, 2015 (Wide) (Bulgaria)
May 15th, 2015 (Wide) (Argentina)
... Show all releases
",87 minutes,Create your own comparison chart…,Based on Folk Tale/Legend/Fairytale,Adventure,Digital Animation,Kids Fiction,Germany,German,,"July 31st, 2015 (Limited) by Shout! Factory, released as The Seventh Dwarf","August 18th, 2015 by Shout Factory, released as The Seventh Dwarf","PG for thematic elements and some suggestive material.(Rating bulletin 2358, 1/28/2015)","Dwarves, Dragon, Prince/Princess, Curses","7 Dwarves Animation Company, Cinemendo, Erfttal Film   , CC Median, Transwaal Film, Europool, The German Federal Film Board, Hessen Invest Film, Filmforderung Hamburg, Schlweswig Holstein, Filmfernsehfonds Bayern, Nordmedia, Niedersachsen/Bremen, The German Federal Film Fund",n/a,"$20,930,000","$20,930,000","$61,294","$30,550","$91,844"
35,https://www.the-numbers.com/movie/Benpao-Ba-Xiongdi-(China),"['Angelababy', 'Wang Baoqiang', 'Li Chen', 'Michael Chen', 'Ryan Cheng', 'Cho-lam Wong']","[['Hu Jia', 'Director'], ['Cen Junyi', 'Director']]",,"$184,926 (59.8% of total gross)",1.67 (domestic box office/biggest weekend),0.5% (domestic box office/worldwide),"20 opening theaters/21 max. theaters, 3.0 weeks average run per theater","$383,411","January 30th, 2015 (Wide) (China)
",87 minutes,Create your own comparison chart…,Spin-Off,Reality,Live Action,Factual,China,Mandarin,,"January 30th, 2015 (Limited) by China Lion Film Distribution, released as Running Man",,Not Rated,"Reality TV, Set in China","Zhejiang Blue Star, International Media Co., Ltd, Huayi Brothers Corp., Group Co., Ltd, Wanda Media","$309,297","$68,110,000","$68,419,297",,,
36,https://www.the-numbers.com/movie/Black-or-White,"['Bill Burr', 'Jennifer Ehle', 'André Holland', 'Gillian Jacobs', 'Anthony Mackie', 'Kevin Costner', 'Octavia Spencer', 'Jillian Estell']","[['Mike Binder', 'Director'], ['Mike Binder', 'Screenwriter'], ['Kevin Costner', 'Producer'], ['Mike Binder', 'Producer'], ['Todd Lewis', 'Producer'], ['Cassian Elwes', 'Executive Producer'], ['Rod Lake', 'Executive Producer'], ['Jasa McCall', 'Executive Producer'], ['Ryan Kavanaugh', 'Executive Producer'], ['Tucker Tooley', 'Executive Producer'], ['Jacob Pechenik', 'Executive Producer'], ['Andy Neuberger', 'Executive Producer'], ['Robert Ogden Barnun', 'Executive Producer'], ['Alex Gartner', 'Executive Producer'], ['Gbenga Idowu', 'Co-Producer'], ['Russ Alsobrook', 'Director of Photography'], ['Roger Nygard', 'Editor'], ['Pipo Wintter', 'Production Designer'], ['Claire Breaux', 'Costume Designer'], ['Dave Jordan', 'Music Supervisor'], ['Jojo Villanueva', 'Music Supervisor'], ['Terence Blanchard', 'Composer'], ['Sharon Bialy', 'Casting Director'], ['Sherry Thomas', 'Casting Director']]","$9,000,000 (worldwide box office is 2.4 times production budget)","$6,213,362 (28.8% of total gross)",3.47 (domestic box office/biggest weekend),98.2% (domestic box office/worldwide),"1,823 opening theaters/1,823 max. theaters, 4.4 weeks average run per theater","$26,740,077","May 22nd, 2015 (Wide) (Spain)
",121 minutes,vs. Boiler RoomCreate your own comparison chart…,Based on Real Life Events,Drama,Live Action,Contemporary Fiction,United States,English,,"December 3rd, 2014 (Oscar Qualifying Run) by RelativityJanuary 30th, 2015 (Wide) by Relativity","April 28th, 2015 by Fox Home Entertainment","PG-13 on appeal for brief strong language, thematic material
involving drug use and drinking, and for a
fight.(Rating bulletin 2329, 7/2/2014)","Unexpected Families, Dysfunctional Family, Single Parent, Widow/Widower, Death of a Spouse or Fiancée / Fiancé, Death of a Son or Daughter, Troubled Pregnancy or Miscarriage, Died During Childbirth, Lawyers, African Americans, Interracial Romance, Race Relations, Family Drama","Treehouse Films, Sunlight Productions, IM Global","$21,571,189","$399,832","$21,971,021","$4,475,230","$1,005,551","$5,480,781"
37,https://www.the-numbers.com/movie/Funf-Freunde-4-(Germany)-(2015),[],"[['Mike Marzuk', 'Director']]",,,,,,,"January 30th, 2015 (Wide) (Germany)
November 27th, 2015 (Wide) (Spain)
",97 minutes,Create your own comparison chart…,,Adventure,,,Germany,,,,,,,,n/a,"$6,283,154","$6,283,154",,,
38,https://www.the-numbers.com/movie/Michiel-de-Ruyter,"['Lieke Van Lexmond', 'Roeland Fernhout', 'Egbert Jan Weeber', 'Tygo Gernandt', 'Derek de Lint', 'Hajo Bruin', 'Jules Croiset', 'Frank Lammers', 'Sanne Langelaar', 'Barry Atsma']","[['Roel Reine', 'Director'], ['Alex Van Galen', 'Screenwriter'], ['Lars Boom', 'Screenwriter'], ['Klaas De Jong', 'Screenwriter'], ['Bernard Tulp', 'Producer-Delegated Producer'], ['Radu Ion', 'Editor'], ['Trevor Morris', 'Composer'], ['Alex Gunn', 'Special Effects Supervisor'], ['Ruben Schwartz', 'Art Director'], ['Dickey Beer', 'Stunt Coordinator']]",,,,,,,"January 30th, 2015 (Wide) (Netherlands)
July 5th, 2016 (Wide) (South Korea)
",122 minutes,Create your own comparison chart…,Based on Real Life Events,Action,Live Action,Dramatization,Netherlands,"Dutch, English, French",,"February 19th, 2016 (Limited) by XLrator Media, released as Admiral",,Not Rated,"Navy, On a Boat, Prince/Princess, Royalty, War",Farmhouse Film & TV,n/a,"$6,398,807","$6,398,807",,,
39,https://www.the-numbers.com/movie/Phoenix-(2014),"['Ronald Zehrfeld', 'Nina Kunzendorf', 'Michael Maertens', 'Imogen Kogge', 'Kirsten Block', 'Nina Hoss']","[['Christian Petzold', 'Director'], ['Christian Petzold', 'Screenwriter'], ['Harun Farocki', 'Screenwriter-With the Collaboration of'], ['Hubert Monteilhet', 'Based on the novel ""Le retour des cendres"" by'], ['Florian Koerner von Gustorf', 'Producer'], ['Michael Weber', 'Producer'], ['Jacek Gaczkowski', 'Executive Producer'], ['Piotr Strzelecki', 'Executive Producer'], ['K.D. Gruber', 'Production Designer'], ['Bettina Bohler', 'Editor']]",,"$30,296 (1.0% of total gross)",6.94 (domestic box office/biggest weekend),50.9% (domestic box office/worldwide),"2 opening theaters/197 max. theaters, 5.8 weeks average run per theater","$3,925,699","January 30th, 2015 (Wide) (France)
February 20th, 2015 (Wide) (Italy)
March 12th, 2015 (Wide) (Uruguay)
March 27th, 2015 (Wide) (Argentina)
May 8th, 2015 (Wide) (United Kingdom)
... Show all releases
",99 minutes,vs. El abrazo de la serpienteCreate your own comparison chart…,Based on Fiction Book/Short Story,Drama,Live Action,Historical Fiction,Germany,German,,"July 24th, 2015 (Limited) by IFC Films","April 26th, 2016 by Criterion","PG-13 for some thematic elements and brief suggestive material.(Rating bulletin 2378, 6/17/2015)","Holocaust, Relationships Gone Wrong, False Identity, 1940s, Suicide, Set in East / West Berlin, Plastic Surgery, Film Noir, Inheritance, Presumed Dead, Betrayal","Schramm Film Koerner & Weber Production, Tempus Film, Bayerischer Rundfunk, Westdeutscher Rundfunk, Arte, Medienboard Berlin-Brandenburg","$3,166,858","$3,056,173","$6,223,031","$136,681","$84,534","$221,215"
